Temperature,Humidity,CO2,Occupancy,minute,hour,day
20.82,20.0,438.75,0,37,16,7
20.79,20.0,441.5,0,38,16,7
20.79,20.0,438.75,0,38,16,7
20.79,20.0,437.33,0,40,16,7
20.79,20.0,438.75,0,40,16,7
20.79,20.075,440.0,0,41,16,7
20.79,20.15,440.5,0,43,16,7
20.79,20.15,441.0,0,44,16,7
20.79,20.2,439.33,0,45,16,7
20.72,20.245,436.75,0,46,16,7
20.72,20.29,435.75,0,46,16,7
20.72,20.245,436.75,0,47,16,7
20.7,20.365,437.5,0,49,16,7
20.7,20.39,440.75,0,50,16,7
20.7,20.39,441.0,0,51,16,7
20.7,20.5,433.75,0,52,16,7
20.7,20.5,438.0,0,53,16,7
20.7,20.525,442.75,0,53,16,7
20.67,20.49667,441.0,0,54,16,7
20.7,20.575,436.5,0,56,16,7
20.7,20.6,435.0,0,57,16,7
20.7,20.6,441.0,0,58,16,7
20.7,20.6,443.0,0,59,16,7
20.7,20.65,439.0,0,59,16,7
20.63,20.63333,438.0,0,0,17,7
20.7,20.7,436.5,0,2,17,7
20.6,20.63333,437.67,0,3,17,7
20.6,20.7,438.0,0,4,17,7
20.7,20.7,443.0,0,5,17,7
20.6,20.7,439.0,0,6,17,7
20.6,20.7,439.0,0,6,17,7
20.6,20.7,440.0,0,8,17,7
20.6,20.745,439.5,0,9,17,7
20.6,20.79,431.67,0,10,17,7
20.6,20.79,434.5,0,10,17,7
20.6,20.89,437.0,0,12,17,7
20.6,20.89,441.5,0,12,17,7
20.55,20.89,431.0,0,13,17,7
20.6,20.89,437.0,0,15,17,7
20.6,20.96333,433.67,0,16,17,7
20.6,21.03333,439.67,0,17,17,7
20.6,21.05,439.5,0,18,17,7
20.5,21.0,440.0,0,19,17,7
20.5,21.0,436.0,0,19,17,7
20.6,21.0,435.0,0,21,17,7
20.5,21.15,440.0,0,22,17,7
20.5,21.1,438.0,0,23,17,7
20.5,21.1,435.0,0,23,17,7
20.55,21.1,435.0,0,25,17,7
20.5,21.1,434.0,0,25,17,7
20.5,21.2,436.0,0,26,17,7
20.5,21.245,439.5,0,28,17,7
20.5,21.26,441.33,0,29,17,7
20.5,21.245,442.0,0,30,17,7
20.5,21.29,435.5,0,31,17,7
20.5,21.29,436.5,0,31,17,7
20.5,21.29,441.67,0,32,17,7
20.5,21.29,442.0,0,34,17,7
20.5,21.39,440.0,0,35,17,7
20.5,21.39,437.25,0,36,17,7
20.5,21.39,437.0,0,37,17,7
20.5,21.445,435.5,0,38,17,7
20.5,21.39,433.5,0,38,17,7
20.5,21.39,436.0,0,39,17,7
20.5,21.39,439.0,0,41,17,7
20.5,21.495,438.5,0,42,17,7
20.5,21.55,435.5,0,43,17,7
20.46,21.56667,438.67,0,44,17,7
20.47,21.625,442.5,0,44,17,7
20.5,21.6,437.5,0,45,17,7
20.5,21.6,435.0,0,47,17,7
20.39,21.6,434.0,0,48,17,7
20.39,21.6,438.0,0,49,17,7
20.39,21.63333,431.0,0,50,17,7
20.39,21.7,430.0,0,51,17,7
20.39,21.76,436.67,0,51,17,7
20.39,21.76,439.33,0,53,17,7
20.5,21.89,437.0,0,54,17,7
20.39,21.79,443.5,0,55,17,7
20.39,21.89,435.0,0,55,17,7
20.39,21.89,434.0,0,57,17,7
20.39,21.89,437.67,0,57,17,7
20.39,22.0,441.5,0,58,17,7
20.39,22.0,433.0,0,0,18,7
20.39,22.0,433.33,0,1,18,7
20.39,22.0,433.0,0,2,18,7
20.39,22.0,432.0,0,3,18,7
20.39,22.1,439.0,0,4,18,7
20.39,22.05,441.0,0,4,18,7
20.39,22.1,442.5,0,6,18,7
20.39,22.1,444.5,0,7,18,7
20.39,22.1,440.0,0,8,18,7
20.39,22.2,433.0,0,8,18,7
20.39,22.2,436.0,0,10,18,7
20.39,22.2,441.0,0,10,18,7
20.39,22.245,433.0,0,11,18,7
20.36,22.29,434.33,0,13,18,7
20.34,22.29,434.0,0,14,18,7
20.34,22.34,437.0,0,15,18,7
20.29,22.34,438.5,0,16,18,7
20.29,22.29,439.0,0,16,18,7
20.39,22.39,432.0,0,17,18,7
20.34,22.445,442.0,0,19,18,7
20.29,22.5,439.33,0,20,18,7
20.29,22.5,432.0,0,21,18,7
20.29,22.6,434.0,0,22,18,7
20.29,22.6,434.0,0,23,18,7
20.29,22.65,435.0,0,23,18,7
20.29,22.7,437.0,0,24,18,7
20.29,22.7,437.0,0,26,18,7
20.29,22.7,437.0,0,27,18,7
20.29,22.7,436.0,0,28,18,7
20.29,22.745,438.0,0,29,18,7
20.29,22.79,428.0,0,29,18,7
20.29,22.79,433.0,0,30,18,7
20.29,22.79,435.0,0,32,18,7
20.29,22.89,439.5,0,33,18,7
20.29,22.89,438.5,0,34,18,7
20.29,22.89,440.0,0,35,18,7
20.29,23.0,438.0,0,36,18,7
20.2,22.89,437.0,0,36,18,7
20.29,23.0,435.5,0,38,18,7
20.24,22.9725,436.0,0,39,18,7
20.26,22.99667,435.25,0,40,18,7
20.2,23.0,432.0,0,40,18,7
20.24,23.05,436.0,0,42,18,7
20.24,23.05,441.0,0,42,18,7
20.2,23.0,437.0,0,43,18,7
20.2,23.1,438.0,0,45,18,7
20.2,23.1,436.0,0,46,18,7
20.2,23.23,438.0,0,47,18,7
20.2,23.2,435.0,0,48,18,7
20.2,23.29,441.0,0,49,18,7
20.2,23.29,436.0,0,49,18,7
20.1,23.29,434.5,0,51,18,7
20.15,23.29,438.0,0,52,18,7
20.15,23.29,439.0,0,53,18,7
20.2,23.35667,440.0,0,53,18,7
20.15,23.29,441.5,0,55,18,7
20.15,23.34,439.5,0,55,18,7
20.2,23.39,439.0,0,56,18,7
20.1,23.34,436.5,0,58,18,7
20.2,23.34,433.0,0,59,18,7
20.1,23.39,439.0,0,0,19,7
20.2,23.46333,439.33,0,1,19,7
20.2,23.445,435.0,0,1,19,7
20.15,23.55,438.5,0,2,19,7
20.15,23.5,441.0,0,4,19,7
20.15,23.6,441.0,0,5,19,7
20.15,23.65,442.0,0,6,19,7
20.15,23.65,440.0,0,7,19,7
20.15,23.6,440.0,0,8,19,7
20.2,23.745,444.0,0,8,19,7
20.2,23.7,443.0,0,9,19,7
20.15,23.7,441.5,0,11,19,7
20.2,23.7,440.5,0,12,19,7
20.15,23.895,440.0,0,13,19,7
20.15,24.0,442.0,0,14,19,7
20.1,24.05,434.5,0,14,19,7
20.13,24.03333,437.67,0,15,19,7
20.1,24.06667,441.67,0,17,19,7
20.1,24.0,436.0,0,18,19,7
20.1,24.15,440.0,0,19,19,7
20.1,24.1,445.0,0,20,19,7
20.1,24.1,441.0,0,21,19,7
20.1,24.2,443.0,0,21,19,7
20.1,24.1,438.5,0,23,19,7
20.2,24.1,439.0,0,24,19,7
20.1,24.0,444.0,0,25,19,7
20.1,24.05,438.5,0,25,19,7
20.1,24.2,439.0,0,27,19,7
20.1,24.15,437.0,0,27,19,7
20.1,24.2,435.33,0,28,19,7
20.1,24.2,440.0,0,30,19,7
20.1,24.2,435.0,0,31,19,7
20.05,24.2,440.0,0,32,19,7
20.1,24.245,439.5,0,33,19,7
20.1,24.245,445.0,0,34,19,7
20.05,24.245,442.0,0,34,19,7
20.07,24.29,441.0,0,36,19,7
20.0,24.32333,441.5,0,37,19,7
20.1,24.39,440.0,0,38,19,7
20.07,24.46333,439.33,0,38,19,7
20.1,24.5,446.0,0,40,19,7
20.0,24.445,445.0,0,40,19,7
20.0,24.5,444.0,0,41,19,7
20.1,24.6,445.0,0,43,19,7
20.0,24.5,443.5,0,44,19,7
20.0,24.5,444.0,0,45,19,7
20.1,24.7,443.0,0,46,19,7
20.0,24.6,443.0,0,46,19,7
20.0,24.7,443.0,0,47,19,7
20.0,24.7,442.0,0,49,19,7
20.0,24.7,447.0,0,50,19,7
20.0,24.745,441.5,0,51,19,7
20.0,24.79,441.67,0,52,19,7
20.0,24.89,434.0,0,53,19,7
20.0,24.89,439.0,0,53,19,7
20.0,24.89,440.0,0,54,19,7
20.0,24.945,439.0,0,56,19,7
20.0,25.0,437.0,0,57,19,7
20.0,25.0,442.0,0,58,19,7
20.0,25.06667,446.33,0,59,19,7
20.0,25.025,442.0,0,59,19,7
20.0,25.1,440.5,0,0,20,7
20.0,25.05,441.0,0,2,20,7
20.0,25.0,443.0,0,3,20,7
20.0,25.0,441.67,0,4,20,7
20.0,25.0,438.5,0,5,20,7
20.0,25.0,443.0,0,6,20,7
20.02,25.025,440.5,0,6,20,7
20.02,25.05,441.25,0,8,20,7
20.05,25.1,443.5,0,9,20,7
20.0,25.0,445.5,0,10,20,7
20.0,25.1,447.0,0,10,20,7
20.0,25.1,445.0,0,12,20,7
20.0,25.06667,443.0,0,12,20,7
20.1,25.2,444.0,0,13,20,7
20.0,25.13333,445.33,0,15,20,7
20.05,25.15,443.0,0,16,20,7
20.0,25.2,440.5,0,17,20,7
20.0,25.2,440.5,0,18,20,7
20.0,25.2,439.0,0,19,20,7
20.03,25.23,447.0,0,19,20,7
20.0,25.2,447.0,0,21,20,7
20.0,25.29,442.0,0,22,20,7
20.0,25.2675,439.0,0,23,20,7
20.0,25.29,440.0,0,23,20,7
20.0,25.34,440.0,0,25,20,7
20.03,25.35667,442.0,0,25,20,7
20.0,25.34,440.0,0,26,20,7
20.0,25.39,439.5,0,28,20,7
20.0,25.445,439.5,0,29,20,7
20.0,25.5,440.0,0,30,20,7
20.0,25.55,441.0,0,31,20,7
20.0,25.6,443.0,0,31,20,7
20.0,25.65,442.0,0,32,20,7
20.0,25.7,445.0,0,34,20,7
20.0,25.65,441.0,0,35,20,7
20.0,25.7,439.5,0,36,20,7
19.94,25.745,440.0,0,37,20,7
20.0,25.84,434.0,0,38,20,7
20.0,25.89,440.0,0,38,20,7
20.0,25.89,443.0,0,39,20,7
19.94,25.89,442.5,0,41,20,7
19.89,25.89,441.0,0,42,20,7
19.94,25.89,443.0,0,43,20,7
19.93,25.96333,444.33,0,44,20,7
19.93,26.0,446.33,0,44,20,7
19.89,26.1,436.0,0,45,20,7
19.89,26.1,438.5,0,47,20,7
20.0,26.1,436.0,0,48,20,7
19.89,26.1,443.0,0,49,20,7
19.89,26.1,445.5,0,50,20,7
19.89,26.1,445.5,0,51,20,7
19.89,26.2,441.33,0,51,20,7
19.89,26.2,440.0,0,53,20,7
19.89,26.245,438.5,0,54,20,7
19.89,26.245,443.5,0,55,20,7
19.89,26.2,441.0,0,55,20,7
19.89,26.29,439.0,0,57,20,7
19.89,26.29,440.5,0,57,20,7
19.89,26.29,444.0,0,58,20,7
19.89,26.29,439.0,0,0,21,7
19.89,26.29,438.0,0,1,21,7
19.89,26.29,438.0,0,2,21,7
19.89,26.39,440.0,0,3,21,7
19.89,26.39,443.0,0,4,21,7
19.79,26.39,435.0,0,4,21,7
19.89,26.6,439.0,0,6,21,7
19.89,26.6,438.0,0,7,21,7
19.82,26.6,440.33,0,8,21,7
19.79,26.5,438.0,0,8,21,7
19.82,26.6,440.67,0,10,21,7
19.89,26.6,435.33,0,10,21,7
19.84,26.6,437.0,0,11,21,7
19.89,26.6,438.0,0,13,21,7
19.89,26.6,441.0,0,14,21,7
19.89,26.55,442.0,0,15,21,7
19.89,26.6,441.5,0,16,21,7
19.89,26.6,440.5,0,16,21,7
19.89,26.6,443.67,0,17,21,7
19.89,26.7,441.0,0,19,21,7
19.89,26.79,440.0,0,20,21,7
19.89,26.84,429.5,0,21,21,7
19.89,26.7,433.0,0,22,21,7
19.89,26.675,443.0,0,23,21,7
19.89,26.7,438.75,0,23,21,7
19.89,26.7,441.0,0,24,21,7
19.89,26.79,443.0,0,26,21,7
19.89,26.7,438.67,0,27,21,7
19.89,26.79,437.0,0,28,21,7
19.89,26.79,438.0,0,29,21,7
19.89,26.79,437.5,0,29,21,7
19.89,26.84,445.0,0,30,21,7
19.89,26.89,443.0,0,32,21,7
19.89,26.89333,440.67,0,33,21,7
19.89,26.945,441.5,0,34,21,7
19.89,27.0,442.5,0,35,21,7
19.89,27.0,440.5,0,36,21,7
19.89,27.1,438.0,0,36,21,7
19.89,27.1,438.0,0,38,21,7
19.89,27.1,438.5,0,39,21,7
19.79,27.1,441.0,0,40,21,7
19.89,27.2,444.0,0,40,21,7
19.89,27.245,441.5,0,42,21,7
19.89,27.29,438.0,0,42,21,7
19.89,27.29,441.0,0,43,21,7
19.79,27.2,440.5,0,45,21,7
19.79,27.23,443.0,0,46,21,7
19.79,27.29,442.0,0,47,21,7
19.79,27.29,446.0,0,48,21,7
19.79,27.29,444.0,0,49,21,7
19.79,27.29,438.0,0,49,21,7
19.79,27.29,438.0,0,51,21,7
19.79,27.29,437.0,0,52,21,7
19.79,27.35667,437.0,0,53,21,7
19.79,27.39,443.5,0,53,21,7
19.79,27.5,444.0,0,55,21,7
19.79,27.39,442.0,0,55,21,7
19.79,27.5,440.0,0,56,21,7
19.79,27.5,441.0,0,58,21,7
19.79,27.5,443.67,0,59,21,7
19.79,27.5,438.33,0,0,22,7
19.79,27.5,444.0,0,1,22,7
19.79,27.5,444.5,0,1,22,7
19.79,27.6,440.0,0,2,22,7
19.79,27.65,441.0,0,4,22,7
19.79,27.7,436.5,0,5,22,7
19.74,27.7,435.0,0,6,22,7
19.79,27.7,442.0,0,7,22,7
19.79,27.7,443.0,0,8,22,7
19.79,27.79,441.0,0,8,22,7
19.7,27.79,439.0,0,9,22,7
19.7,27.84,437.0,0,11,22,7
19.7,27.89,440.0,0,12,22,7
19.73,27.96333,439.0,0,13,22,7
19.79,28.0,438.0,0,14,22,7
19.7,27.945,438.0,0,14,22,7
19.74,27.945,443.0,0,15,22,7
19.79,27.79,439.0,0,17,22,7
19.74,27.79,441.0,0,18,22,7
19.79,27.79,437.5,0,19,22,7
19.79,27.79,439.5,0,20,22,7
19.79,27.79,435.5,0,21,22,7
19.79,27.79,438.0,0,21,22,7
19.79,27.79,437.0,0,23,22,7
19.79,27.79,434.67,0,24,22,7
19.79,27.79,439.0,0,25,22,7
19.79,27.79,438.0,0,25,22,7
19.79,27.84,441.5,0,27,22,7
19.79,27.79,439.5,0,27,22,7
19.79,27.945,436.0,0,28,22,7
19.79,28.05,433.5,0,30,22,7
19.79,28.05,433.0,0,31,22,7
19.79,28.15,433.5,0,32,22,7
19.79,28.03333,431.67,0,33,22,7
19.79,28.1,431.5,0,34,22,7
19.79,28.2,430.5,0,34,22,7
19.76,28.23,435.0,0,36,22,7
19.7,28.29,438.0,0,37,22,7
19.74,28.34,439.5,0,38,22,7
19.7,28.39,440.5,0,38,22,7
19.7,28.39,435.5,0,40,22,7
19.7,28.39,435.5,0,40,22,7
19.7,28.445,438.5,0,41,22,7
19.7,28.5,437.0,0,43,22,7
19.7,28.5,430.5,0,44,22,7
19.7,28.5,433.5,0,45,22,7
19.7,28.445,437.5,0,46,22,7
19.7,28.5,436.5,0,46,22,7
19.7,28.5,439.0,0,47,22,7
19.7,28.5,437.0,0,49,22,7
19.7,28.5,440.5,0,50,22,7
19.7,28.53333,441.33,0,51,22,7
19.7,28.56667,439.67,0,52,22,7
19.7,28.6,440.0,0,53,22,7
19.65,28.6,439.5,0,53,22,7
19.7,28.65,436.0,0,54,22,7
19.65,28.65,438.5,0,56,22,7
19.65,28.65,440.5,0,57,22,7
19.7,28.7,437.5,0,58,22,7
19.6,28.6,435.0,0,59,22,7
19.7,28.7,435.5,0,59,22,7
19.7,28.7,440.0,0,0,23,7
19.6,28.6,438.0,0,2,23,7
19.67,28.73,439.67,0,3,23,7
19.65,28.745,441.0,0,4,23,7
19.65,28.79,438.0,0,5,23,7
19.7,28.945,440.0,0,6,23,7
19.7,28.945,441.5,0,6,23,7
19.6,28.89,439.0,0,8,23,7
19.6,28.84,435.0,0,9,23,7
19.65,28.945,437.0,0,10,23,7
19.65,28.945,438.5,0,10,23,7
19.6,28.89,439.0,0,12,23,7
19.7,29.0,441.0,0,12,23,7
19.65,28.945,441.0,0,13,23,7
19.6,28.89,444.5,0,15,23,7
19.65,28.945,443.5,0,16,23,7
19.7,29.05,437.5,0,17,23,7
19.7,29.0,438.5,0,18,23,7
19.6,28.89,433.5,0,19,23,7
19.7,29.0,432.0,0,19,23,7
19.7,28.89,433.0,0,21,23,7
19.67,28.85667,433.0,0,22,23,7
19.7,28.89,439.0,0,23,23,7
19.7,29.0,440.0,0,23,23,7
19.65,28.89,439.0,0,25,23,7
19.7,28.945,437.5,0,25,23,7
19.7,29.05,438.0,0,26,23,7
19.65,28.945,441.0,0,28,23,7
19.7,29.05,438.5,0,29,23,7
19.7,29.05,437.5,0,30,23,7
19.7,29.05,444.0,0,31,23,7
19.7,29.1,439.0,0,31,23,7
19.7,29.1,438.0,0,32,23,7
19.67,29.1,439.67,0,34,23,7
19.7,29.0,438.0,0,35,23,7
19.7,29.0,438.0,0,36,23,7
19.7,29.05,438.5,0,37,23,7
19.7,29.0,438.0,0,38,23,7
19.7,29.16667,439.67,0,38,23,7
19.7,29.1,436.0,0,39,23,7
19.6,29.1,438.0,0,41,23,7
19.67,29.1,440.67,0,42,23,7
19.7,29.1,440.0,0,43,23,7
19.65,29.2,435.0,0,44,23,7
19.65,29.245,438.0,0,44,23,7
19.65,29.245,439.5,0,45,23,7
19.65,29.29,432.5,0,47,23,7
19.65,29.34,433.0,0,48,23,7
19.6,29.29,432.0,0,49,23,7
19.6,29.29,437.0,0,50,23,7
19.65,29.34,435.0,0,51,23,7
19.6,29.29,438.0,0,51,23,7
19.7,29.39,438.0,0,53,23,7
19.6,29.29,439.33,0,54,23,7
19.63,29.35667,436.67,0,55,23,7
19.6,29.39,432.0,0,55,23,7
19.6,29.39,438.0,0,57,23,7
19.6,29.39,440.67,0,57,23,7
19.6,29.39,438.0,0,58,23,7
19.6,29.39,438.5,0,0,0,8
19.6,29.46333,438.67,0,1,0,8
19.6,29.5,437.5,0,2,0,8
19.6,29.445,437.0,0,3,0,8
19.6,29.5,440.0,0,4,0,8
19.55,29.5,441.0,0,4,0,8
19.6,29.5,438.0,0,6,0,8
19.6,29.5,439.0,0,7,0,8
19.6,29.5,440.5,0,8,0,8
19.6,29.6,439.5,0,8,0,8
19.5,29.65,440.0,0,10,0,8
19.55,29.65,442.0,0,10,0,8
19.55,29.7,441.5,0,11,0,8
19.5,29.7,441.67,0,13,0,8
19.55,29.7,440.0,0,14,0,8
19.52,29.675,437.25,0,15,0,8
19.6,29.7,435.0,0,16,0,8
19.6,29.6,443.0,0,16,0,8
19.6,29.55,437.0,0,17,0,8
19.6,29.63333,436.67,0,19,0,8
19.6,29.5,436.0,0,20,0,8
19.6,29.5,437.0,0,21,0,8
19.6,29.5,438.0,0,22,0,8
19.6,29.5,439.5,0,23,0,8
19.6,29.5,440.0,0,23,0,8
19.6,29.5,440.0,0,24,0,8
19.6,29.55,442.0,0,26,0,8
19.6,29.5,439.5,0,27,0,8
19.6,29.6,434.33,0,28,0,8
19.6,29.55,435.5,0,29,0,8
19.6,29.7,437.0,0,29,0,8
19.6,29.66667,437.67,0,30,0,8
19.6,29.65,440.5,0,32,0,8
19.6,29.7,439.5,0,33,0,8
19.6,29.79,440.0,0,34,0,8
19.6,29.79,436.5,0,35,0,8
19.6,29.79,435.5,0,36,0,8
19.6,29.79,434.0,0,36,0,8
19.6,29.79,430.0,0,38,0,8
19.6,29.84,433.5,0,39,0,8
19.6,29.89,435.5,0,40,0,8
19.6,29.89,439.0,0,40,0,8
19.6,29.89,435.0,0,42,0,8
19.6,29.89,440.0,0,42,0,8
19.6,29.89,443.0,0,43,0,8
19.55,29.89,439.0,0,45,0,8
19.6,29.92667,437.5,0,46,0,8
19.55,29.945,439.67,0,47,0,8
19.6,29.89,446.0,0,48,0,8
19.55,29.89,441.0,0,49,0,8
19.55,29.89,442.0,0,49,0,8
19.55,29.945,442.0,0,51,0,8
19.5,30.0,439.5,0,52,0,8
19.6,30.0,437.0,0,53,0,8
19.5,30.03333,436.67,0,53,0,8
19.5,30.0,435.0,0,55,0,8
19.5,30.0,434.0,0,55,0,8
19.55,30.0,436.0,0,56,0,8
19.55,30.0,438.5,0,58,0,8
19.5,30.0,437.0,0,59,0,8
19.5,30.1,435.5,0,0,1,8
19.5,30.06667,437.0,0,1,1,8
19.5,30.1,438.5,0,1,1,8
19.5,30.1,436.67,0,2,1,8
19.5,30.1,436.5,0,4,1,8
19.5,30.1,438.0,0,5,1,8
19.5,30.1,436.0,0,6,1,8
19.5,30.1,431.0,0,7,1,8
19.5,30.13333,433.0,0,8,1,8
19.5,30.1,436.0,0,8,1,8
19.6,30.2,438.0,0,9,1,8
19.5,30.2,436.5,0,11,1,8
19.5,30.2,439.0,0,12,1,8
19.5,30.2,438.0,0,13,1,8
19.5,30.2,436.5,0,14,1,8
19.5,30.2675,436.5,0,14,1,8
19.5,30.29,441.5,0,15,1,8
19.5,30.29,442.5,0,17,1,8
19.5,30.29,440.5,0,18,1,8
19.5,30.29,444.67,0,19,1,8
19.5,30.29,439.0,0,20,1,8
19.5,30.245,437.0,0,21,1,8
19.5,30.2,438.0,0,21,1,8
19.55,30.15,438.5,0,23,1,8
19.5,30.1,434.0,0,24,1,8
19.5,30.1,433.5,0,25,1,8
19.5,30.1,437.33,0,25,1,8
19.5,30.1,442.0,0,27,1,8
19.5,30.15,443.5,0,27,1,8
19.5,30.15,445.5,0,28,1,8
19.5,30.1,439.0,0,30,1,8
19.6,30.1,442.0,0,31,1,8
19.53,30.1,439.67,0,32,1,8
19.5,30.1,440.0,0,33,1,8
19.5,30.15,438.5,0,34,1,8
19.57,30.16667,442.67,0,34,1,8
19.57,30.2,436.33,0,36,1,8
19.57,30.2,438.0,0,37,1,8
19.5,30.2,437.0,0,38,1,8
19.6,30.2,441.5,0,38,1,8
19.6,30.2,441.0,0,40,1,8
19.5,30.2,439.0,0,40,1,8
19.55,30.2,441.5,0,41,1,8
19.53,30.32333,437.0,0,43,1,8
19.55,30.34,437.5,0,44,1,8
19.5,30.39,443.0,0,45,1,8
19.5,30.29,437.0,0,46,1,8
19.5,30.39,433.0,0,46,1,8
19.5,30.39,434.5,0,47,1,8
19.5,30.39,436.0,0,49,1,8
19.57,30.39,439.67,0,50,1,8
19.5,30.5,439.0,0,51,1,8
19.5,30.5,441.0,0,52,1,8
19.5,30.5,439.0,0,53,1,8
19.5,30.5,440.0,0,53,1,8
19.5,30.6,436.0,0,54,1,8
19.5,30.6,436.0,0,56,1,8
19.5,30.6,437.75,0,57,1,8
19.44,30.55,435.0,0,58,1,8
19.5,30.6,438.5,0,59,1,8
19.5,30.6,439.0,0,59,1,8
19.39,30.55,436.5,0,0,2,8
19.44,30.65,440.0,0,2,2,8
19.39,30.55,441.5,0,3,2,8
19.43,30.53333,441.0,0,4,2,8
19.39,30.55,440.0,0,5,2,8
19.44,30.55,433.0,0,6,2,8
19.39,30.6,440.0,0,6,2,8
19.5,30.7,435.0,0,8,2,8
19.39,30.6,436.0,0,9,2,8
19.39,30.7,436.0,0,10,2,8
19.44,30.7,431.5,0,10,2,8
19.39,30.7,439.0,0,12,2,8
19.39,30.7,440.5,0,12,2,8
19.39,30.7,438.0,0,13,2,8
19.39,30.745,438.0,0,15,2,8
19.39,30.79,438.0,0,16,2,8
19.39,30.79,433.67,0,17,2,8
19.39,30.79,439.0,0,18,2,8
19.39,30.745,438.0,0,19,2,8
19.39,30.745,439.5,0,19,2,8
19.39,30.745,436.0,0,21,2,8
19.39,30.7,437.0,0,22,2,8
19.39,30.79,437.0,0,23,2,8
19.39,30.73,446.33,0,23,2,8
19.5,30.79,447.0,0,25,2,8
19.39,30.79,440.0,0,25,2,8
19.39,30.79,441.0,0,26,2,8
19.39,30.84,438.0,0,28,2,8
19.39,30.89,434.0,0,29,2,8
19.39,30.89,435.33,0,30,2,8
19.39,30.92667,439.33,0,31,2,8
19.39,30.945,438.5,0,31,2,8
19.39,30.89,434.5,0,32,2,8
19.39,30.82333,441.33,0,34,2,8
19.43,30.86,441.0,0,35,2,8
19.39,30.89,437.0,0,36,2,8
19.39,30.89,433.5,0,37,2,8
19.39,30.89,434.0,0,38,2,8
19.39,30.84,439.0,0,38,2,8
19.39,30.84,441.5,0,39,2,8
19.39,30.84,440.0,0,41,2,8
19.39,30.89,443.0,0,42,2,8
19.39,31.0,441.67,0,43,2,8
19.39,31.0,437.0,0,44,2,8
19.39,31.05,434.5,0,44,2,8
19.39,31.1,436.67,0,45,2,8
19.29,31.1,442.0,0,47,2,8
19.34,31.05,434.5,0,48,2,8
19.39,31.1,437.0,0,49,2,8
19.39,31.0,439.0,0,50,2,8
19.39,31.05,435.5,0,51,2,8
19.39,31.1,434.0,0,51,2,8
19.39,31.06667,433.0,0,53,2,8
19.39,31.1,440.0,0,54,2,8
19.39,31.1,436.0,0,55,2,8
19.39,31.1,434.0,0,55,2,8
19.39,31.05,431.5,0,57,2,8
19.36,31.1,437.0,0,57,2,8
19.39,31.1,437.0,0,58,2,8
19.39,31.1,440.5,0,0,3,8
19.39,31.1,440.0,0,1,3,8
19.39,31.1,440.67,0,2,3,8
19.39,31.1,440.0,0,3,3,8
19.34,31.15,440.0,0,4,3,8
19.39,31.1,441.0,0,4,3,8
19.39,31.1,435.0,0,6,3,8
19.39,31.1,439.0,0,7,3,8
19.39,31.1,438.0,0,8,3,8
19.39,31.1,437.0,0,8,3,8
19.39,31.1,436.67,0,10,3,8
19.34,31.1,436.5,0,10,3,8
19.39,31.1,436.0,0,11,3,8
19.39,31.15,436.5,0,13,3,8
19.29,31.2,435.5,0,14,3,8
19.39,31.2,437.0,0,15,3,8
19.34,31.2,437.5,0,16,3,8
19.29,31.2,437.0,0,16,3,8
19.34,31.2,431.0,0,17,3,8
19.39,31.2,433.0,0,19,3,8
19.36,31.2,439.0,0,20,3,8
19.34,31.15,438.0,0,21,3,8
19.29,31.15,438.0,0,22,3,8
19.39,31.16667,441.0,0,23,3,8
19.39,31.0,438.0,0,23,3,8
19.39,31.1,437.0,0,24,3,8
19.39,31.05,437.0,0,26,3,8
19.39,31.1,437.0,0,27,3,8
19.39,31.05,437.0,0,28,3,8
19.39,31.0,434.0,0,29,3,8
19.39,31.06667,437.67,0,29,3,8
19.39,31.0,443.0,0,30,3,8
19.43,31.0,439.0,0,32,3,8
19.39,31.0,440.0,0,33,3,8
19.44,31.0,434.0,0,34,3,8
19.39,31.0,435.0,0,35,3,8
19.39,30.945,432.0,0,36,3,8
19.39,31.0,437.0,0,36,3,8
19.39,31.0,433.5,0,38,3,8
19.39,31.0,435.0,0,39,3,8
19.44,31.0,436.5,0,40,3,8
19.44,31.0,434.5,0,40,3,8
19.39,31.0,438.33,0,42,3,8
19.39,31.0,440.5,0,42,3,8
19.39,31.0,438.67,0,43,3,8
19.39,31.0,436.5,0,45,3,8
19.39,31.0,437.0,0,46,3,8
19.39,31.0,443.5,0,47,3,8
19.39,31.1,436.5,0,48,3,8
19.39,31.1,435.0,0,49,3,8
19.5,31.2,438.5,0,49,3,8
19.39,31.1,437.5,0,51,3,8
19.39,31.15,433.5,0,52,3,8
19.39,31.2,434.0,0,53,3,8
19.39,31.2,436.0,0,53,3,8
19.39,31.2,434.0,0,55,3,8
19.39,31.2,434.5,0,55,3,8
19.39,31.2,433.67,0,56,3,8
19.39,31.2,431.5,0,58,3,8
19.39,31.2,432.0,0,59,3,8
19.39,31.2,438.0,0,0,4,8
19.39,31.2,437.5,0,1,4,8
19.39,31.2,433.0,0,1,4,8
19.39,31.2,437.0,0,2,4,8
19.39,31.2,433.5,0,4,4,8
19.39,31.245,434.5,0,5,4,8
19.34,31.2,433.5,0,6,4,8
19.29,31.245,433.5,0,7,4,8
19.34,31.2,433.5,0,8,4,8
19.39,31.245,436.5,0,8,4,8
19.29,31.29,436.0,0,9,4,8
19.34,31.29,433.0,0,11,4,8
19.29,31.29,434.0,0,12,4,8
