Temperature,Humidity,CO2,HumidityRatio,Occupancy,Hour,Minute,Day
19.39,26.89,470.5,0.00374,0,2,16,9
19.39,26.89,469.0,0.00374,0,2,17,9
19.39,26.89,467.0,0.00374,0,2,18,9
19.39,26.89,471.0,0.00374,0,2,19,9
19.39,26.89,473.0,0.00374,0,2,19,9
19.39,26.84,473.0,0.00373,0,2,21,9
19.39,26.89,474.0,0.00374,0,2,22,9
19.39,26.82,466.0,0.00373,0,2,23,9
19.39,26.82,467.0,0.00373,0,2,23,9
19.39,26.79,469.0,0.00373,0,2,25,9
19.39,26.79,471.0,0.00373,0,2,25,9
19.39,26.79,471.0,0.00373,0,2,26,9
19.39,26.74,472.5,0.00372,0,2,28,9
19.39,26.74,472.0,0.00372,0,2,29,9
19.39,26.7,472.0,0.00371,0,2,30,9
19.39,26.7,472.0,0.00371,0,2,31,9
19.39,26.7,471.0,0.00371,0,2,31,9
19.39,26.7,468.0,0.00371,0,2,32,9
19.39,26.7,470.0,0.00371,0,2,34,9
19.39,26.7,469.0,0.00371,0,2,35,9
19.39,26.7,470.33,0.00371,0,2,36,9
19.39,26.7,471.0,0.00371,0,2,37,9
19.39,26.7,471.5,0.00371,0,2,38,9
19.39,26.7,470.0,0.00371,0,2,38,9
19.39,26.7,468.0,0.00371,0,2,39,9
19.39,26.7,469.0,0.00371,0,2,41,9
19.39,26.65,472.0,0.00371,0,2,42,9
19.39,26.7,474.0,0.00371,0,2,43,9
19.39,26.7,468.0,0.00371,0,2,44,9
19.39,26.65,470.5,0.00371,0,2,44,9
19.39,26.7,470.5,0.00371,0,2,45,9
19.39,26.65,468.0,0.00371,0,2,47,9
19.44,26.65,468.5,0.00372,0,2,48,9
19.39,26.65,469.0,0.00371,0,2,49,9
19.39,26.67,471.33,0.00371,0,2,50,9
19.39,26.6,470.5,0.0037,0,2,51,9
19.39,26.6,472.0,0.0037,0,2,51,9
19.46,26.67,467.67,0.00373,0,2,53,9
19.44,26.65,464.0,0.00372,0,2,54,9
19.39,26.6,467.5,0.0037,0,2,55,9
19.5,26.7,472.0,0.00374,0,2,55,9
19.5,26.7,473.0,0.00374,0,2,57,9
19.43,26.63,475.67,0.00371,0,2,57,9
19.39,26.67,470.67,0.00371,0,2,58,9
19.44,26.7,468.5,0.00373,0,3,0,9
19.39,26.7,470.0,0.00371,0,3,1,9
19.39,26.7,469.0,0.00371,0,3,2,9
19.39,26.7,468.0,0.00371,0,3,3,9
19.39,26.7,465.33,0.00371,0,3,4,9
19.39,26.7,464.0,0.00371,0,3,4,9
19.39,26.7,469.67,0.00371,0,3,6,9
19.39,26.7,471.0,0.00371,0,3,7,9
19.39,26.7,473.33,0.00371,0,3,8,9
19.39,26.7,472.0,0.00371,0,3,8,9
19.39,26.7,472.0,0.00371,0,3,10,9
19.39,26.73,469.33,0.00372,0,3,10,9
19.39,26.7,467.0,0.00371,0,3,11,9
19.36,26.73,472.33,0.00371,0,3,13,9
19.36,26.79,464.67,0.00372,0,3,14,9
19.29,26.79,464.5,0.0037,0,3,15,9
19.29,26.79,464.0,0.0037,0,3,16,9
19.34,26.84,472.0,0.00372,0,3,16,9
19.29,26.79,471.0,0.0037,0,3,17,9
19.29,26.79,466.0,0.0037,0,3,19,9
19.29,26.79,467.67,0.0037,0,3,20,9
19.29,26.79,470.0,0.0037,0,3,21,9
19.29,26.79,469.0,0.0037,0,3,22,9
19.29,26.86,467.67,0.00371,0,3,23,9
19.29,26.84,472.0,0.00371,0,3,23,9
19.29,26.79,473.0,0.0037,0,3,24,9
19.34,26.79,472.0,0.00371,0,3,26,9
19.34,26.79,472.0,0.00371,0,3,27,9
19.34,26.79,471.0,0.00371,0,3,28,9
19.39,26.79,467.0,0.00373,0,3,29,9
19.34,26.79,471.0,0.00371,0,3,29,9
19.29,26.79,474.0,0.0037,0,3,30,9
19.39,26.7,478.0,0.00371,0,3,32,9
19.39,26.7,472.0,0.00371,0,3,33,9
19.39,26.7,475.0,0.00371,0,3,34,9
19.39,26.7,476.0,0.00371,0,3,35,9
19.39,26.7,472.0,0.00371,0,3,36,9
19.39,26.7,479.0,0.00371,0,3,36,9
19.39,26.7,479.0,0.00371,0,3,38,9
19.39,26.67,471.0,0.00371,0,3,39,9
19.39,26.7,466.0,0.00371,0,3,40,9
19.39,26.65,466.5,0.00371,0,3,40,9
19.39,26.7,469.0,0.00371,0,3,42,9
19.34,26.7,471.0,0.0037,0,3,42,9
19.34,26.7,469.0,0.0037,0,3,43,9
19.34,26.7,468.5,0.0037,0,3,45,9
19.39,26.7,468.0,0.00371,0,3,46,9
19.29,26.7,470.5,0.00369,0,3,47,9
19.39,26.7,472.0,0.00371,0,3,48,9
19.39,26.7,474.0,0.00371,0,3,49,9
19.39,26.6,466.0,0.0037,0,3,49,9
19.39,26.65,466.0,0.00371,0,3,51,9
19.39,26.7,466.0,0.00371,0,3,52,9
19.36,26.6,468.0,0.00369,0,3,53,9
19.39,26.6,471.33,0.0037,0,3,53,9
19.39,26.67,471.67,0.00371,0,3,55,9
19.34,26.65,469.5,0.00369,0,3,55,9
19.39,26.7,473.0,0.00371,0,3,56,9
19.39,26.7,472.0,0.00371,0,3,58,9
19.29,26.7,468.0,0.00369,0,3,59,9
19.34,26.7,465.0,0.0037,0,4,0,9
19.39,26.7,467.0,0.00371,0,4,1,9
19.34,26.7,471.5,0.0037,0,4,1,9
19.39,26.7,467.0,0.00371,0,4,2,9
19.36,26.7,472.0,0.0037,0,4,4,9
19.39,26.7,468.0,0.00371,0,4,5,9
19.39,26.7,468.0,0.00371,0,4,6,9
19.39,26.7,466.0,0.00371,0,4,7,9
19.39,26.7,469.67,0.00371,0,4,8,9
19.39,26.7,467.0,0.00371,0,4,8,9
19.39,26.7,464.0,0.00371,0,4,9,9
19.39,26.7,469.5,0.00371,0,4,11,9
19.39,26.7,473.0,0.00371,0,4,12,9
19.39,26.7,468.0,0.00371,0,4,13,9
19.29,26.7,466.5,0.00369,0,4,14,9
19.39,26.7,462.5,0.00371,0,4,14,9
19.39,26.7,473.0,0.00371,0,4,15,9
19.29,26.7,472.5,0.00369,0,4,17,9
19.29,26.7,471.0,0.00369,0,4,18,9
19.29,26.7,473.5,0.00369,0,4,19,9
19.29,26.7,470.0,0.00369,0,4,20,9
19.29,26.7,471.0,0.00369,0,4,21,9
19.29,26.79,470.0,0.0037,0,4,21,9
19.29,26.79,470.0,0.0037,0,4,23,9
19.29,26.79,470.5,0.0037,0,4,24,9
19.29,26.79,469.0,0.0037,0,4,25,9
19.29,26.79,470.5,0.0037,0,4,25,9
19.29,26.79,467.0,0.0037,0,4,27,9
19.29,26.79,469.0,0.0037,0,4,27,9
19.29,26.79,470.5,0.0037,0,4,28,9
19.29,26.79,466.0,0.0037,0,4,30,9
19.29,26.79,466.0,0.0037,0,4,31,9
19.29,26.79,466.0,0.0037,0,4,32,9
19.29,26.79,469.5,0.0037,0,4,33,9
19.29,26.89,469.0,0.00372,0,4,34,9
19.29,26.79,461.0,0.0037,0,4,34,9
19.29,26.89,465.0,0.00372,0,4,36,9
19.29,26.89,470.5,0.00372,0,4,37,9
19.29,26.89,471.5,0.00372,0,4,38,9
19.29,26.89,469.0,0.00372,0,4,38,9
19.29,26.89,473.0,0.00372,0,4,40,9
19.29,26.89,467.0,0.00372,0,4,40,9
19.29,26.89,468.0,0.00372,0,4,41,9
19.29,26.89,463.0,0.00372,0,4,43,9
19.29,26.89,463.67,0.00372,0,4,44,9
19.29,26.89,458.0,0.00372,0,4,45,9
19.29,26.89,459.0,0.00372,0,4,46,9
19.34,26.89,462.5,0.00373,0,4,46,9
19.32,26.89,459.67,0.00372,0,4,47,9
19.29,26.89,466.0,0.00372,0,4,49,9
19.29,26.89,466.0,0.00372,0,4,50,9
19.29,26.89,465.5,0.00372,0,4,51,9
19.29,26.89,466.5,0.00372,0,4,52,9
19.29,26.89,467.5,0.00372,0,4,53,9
19.29,26.89,466.0,0.00372,0,4,53,9
19.29,26.89,463.0,0.00372,0,4,54,9
19.29,26.89,465.33,0.00372,0,4,56,9
19.29,26.89,465.0,0.00372,0,4,57,9
19.29,26.89,466.0,0.00372,0,4,58,9
19.29,26.79,465.0,0.0037,0,4,59,9
19.39,26.79,468.0,0.00373,0,4,59,9
19.34,26.79,461.5,0.00371,0,5,0,9
19.39,26.79,460.0,0.00373,0,5,2,9
19.39,26.79,462.5,0.00373,0,5,3,9
19.39,26.79,468.0,0.00373,0,5,4,9
19.39,26.79,467.5,0.00373,0,5,5,9
19.39,26.74,461.0,0.00372,0,5,6,9
19.39,26.7,464.0,0.00371,0,5,6,9
19.39,26.74,467.0,0.00372,0,5,8,9
19.39,26.74,468.0,0.00372,0,5,9,9
19.39,26.7,465.0,0.00371,0,5,10,9
19.39,26.7,458.0,0.00371,0,5,12,9
19.39,26.7,461.0,0.00371,0,5,12,9
19.39,26.7,466.0,0.00371,0,5,13,9
19.44,26.74,464.5,0.00373,0,5,15,9
19.44,26.7,459.5,0.00373,0,5,16,9
19.39,26.7,457.33,0.00371,0,5,17,9
19.5,26.7,461.0,0.00374,0,5,18,9
19.5,26.7,460.0,0.00374,0,5,19,9
19.44,26.74,460.5,0.00373,0,5,19,9
19.5,26.7,461.0,0.00374,0,5,21,9
19.5,26.7,459.0,0.00374,0,5,22,9
19.5,26.7,460.5,0.00374,0,5,23,9
19.5,26.7,460.33,0.00374,0,5,23,9
19.5,26.7,463.0,0.00374,0,5,25,9
19.5,26.7,466.0,0.00374,0,5,25,9
19.5,26.7,466.5,0.00374,0,5,26,9
19.5,26.7,463.5,0.00374,0,5,28,9
19.5,26.7,461.5,0.00374,0,5,29,9
19.6,26.7,461.0,0.00376,0,5,30,9
19.5,26.7,456.0,0.00374,0,5,31,9
19.5,26.7,460.0,0.00374,0,5,31,9
19.5,26.7,461.0,0.00374,0,5,32,9
19.5,26.7,461.0,0.00374,0,5,34,9
19.5,26.74,465.0,0.00374,0,5,35,9
19.5,26.7,466.0,0.00374,0,5,36,9
19.5,26.7,460.0,0.00374,0,5,37,9
19.5,26.79,459.0,0.00375,0,5,38,9
19.5,26.79,457.33,0.00375,0,5,38,9
19.5,26.89,456.0,0.00377,0,5,39,9
19.46,26.86,462.33,0.00375,0,5,41,9
19.39,26.79,462.0,0.00373,0,5,42,9
19.43,26.86,464.33,0.00374,0,5,43,9
19.39,26.84,458.5,0.00373,0,5,44,9
19.39,26.84,461.0,0.00373,0,5,44,9
19.39,26.84,461.5,0.00373,0,5,45,9
19.39,26.84,465.0,0.00373,0,5,47,9
19.39,26.79,465.0,0.00373,0,5,48,9
19.39,26.79,461.0,0.00373,0,5,49,9
19.39,26.76,461.0,0.00372,0,5,50,9
19.39,26.7,460.0,0.00371,0,5,51,9
19.39,26.79,462.0,0.00373,0,5,51,9
19.39,26.79,465.33,0.00373,0,5,53,9
19.39,26.79,465.0,0.00373,0,5,54,9
19.39,26.79,466.5,0.00373,0,5,55,9
19.39,26.79,462.67,0.00373,0,5,55,9
19.39,26.79,460.0,0.00373,0,5,57,9
19.39,26.79,457.0,0.00373,0,5,57,9
19.39,26.7,463.5,0.00371,0,5,58,9
19.39,26.7,466.0,0.00371,0,6,0,9
19.44,26.8,466.5,0.00374,0,6,1,9
19.39,26.7,467.33,0.00371,0,6,2,9
19.39,26.7,469.5,0.00371,0,6,3,9
19.44,26.7,462.0,0.00373,0,6,4,9
19.43,26.67,460.0,0.00372,0,6,4,9
19.5,26.6,463.0,0.00372,0,6,6,9
19.5,26.65,459.0,0.00373,0,6,7,9
19.5,26.5,460.0,0.00371,0,6,8,9
19.5,26.57,453.0,0.00372,0,6,8,9
19.5,26.55,461.67,0.00372,0,6,10,9
19.5,26.5,463.0,0.00371,0,6,10,9
19.5,26.5,467.0,0.00371,0,6,11,9
19.5,26.5,464.5,0.00371,0,6,13,9
19.5,26.5,470.0,0.00371,0,6,14,9
19.5,26.5,466.5,0.00371,0,6,15,9
19.44,26.44,465.0,0.00369,0,6,16,9
19.39,26.46,460.33,0.00368,0,6,16,9
19.39,26.44,461.5,0.00368,0,6,17,9
19.39,26.39,461.0,0.00367,0,6,19,9
19.39,26.39,463.0,0.00367,0,6,20,9
19.39,26.39,467.5,0.00367,0,6,21,9
19.39,26.39,471.0,0.00367,0,6,22,9
19.39,26.39,461.0,0.00367,0,6,23,9
19.39,26.39,456.33,0.00367,0,6,23,9
19.39,26.39,459.5,0.00367,0,6,24,9
19.39,26.34,464.5,0.00366,0,6,26,9
19.39,26.29,467.0,0.00366,0,6,27,9
19.39,26.29,469.0,0.00366,0,6,28,9
19.39,26.29,465.5,0.00366,0,6,29,9
19.39,26.29,464.0,0.00366,0,6,29,9
19.39,26.29,464.0,0.00366,0,6,30,9
19.39,26.29,465.5,0.00366,0,6,32,9
19.34,26.29,466.5,0.00364,0,6,33,9
19.39,26.29,463.0,0.00366,0,6,34,9
19.39,26.29,461.75,0.00366,0,6,35,9
19.39,26.29,460.5,0.00366,0,6,36,9
19.29,26.39,459.5,0.00365,0,6,36,9
19.29,26.29,467.0,0.00363,0,6,38,9
19.29,26.29,468.0,0.00363,0,6,39,9
19.29,26.39,469.0,0.00365,0,6,40,9
19.29,26.34,465.5,0.00364,0,6,40,9
19.29,26.29,458.0,0.00363,0,6,42,9
19.39,26.29,458.0,0.00366,0,6,42,9
19.39,26.29,466.0,0.00366,0,6,43,9
19.29,26.26,465.0,0.00363,0,6,45,9
19.29,26.2,465.0,0.00362,0,6,46,9
19.29,26.2,465.0,0.00362,0,6,47,9
19.29,26.2,461.5,0.00362,0,6,48,9
19.29,26.2,461.5,0.00362,0,6,49,9
19.29,26.2,463.0,0.00362,0,6,49,9
19.34,26.2,465.5,0.00363,0,6,51,9
19.29,26.2,466.0,0.00362,0,6,52,9
19.29,26.2,466.5,0.00362,0,6,53,9
19.32,26.2,466.33,0.00363,0,6,53,9
19.34,26.15,469.0,0.00362,0,6,55,9
19.29,26.1,469.0,0.00361,0,6,55,9
19.29,26.1,463.0,0.00361,0,6,56,9
19.29,26.1,468.0,0.00361,0,6,58,9
19.29,26.1,468.5,0.00361,0,6,59,9
19.34,26.1,470.5,0.00362,0,7,0,9
19.29,26.1,471.0,0.00361,0,7,1,9
19.29,26.1,470.0,0.00361,0,7,1,9
19.29,26.1,469.0,0.00361,0,7,2,9
19.34,26.05,468.5,0.00361,0,7,4,9
19.29,26.1,463.5,0.00361,0,7,5,9
19.29,26.1,466.0,0.00361,0,7,6,9
19.29,26.1,467.5,0.00361,0,7,7,9
19.29,26.1,467.0,0.00361,0,7,8,9
19.32,26.03,469.0,0.0036,0,7,9,9
19.34,26.0,468.5,0.0036,0,7,11,9
19.39,26.0,466.0,0.00361,0,7,12,9
19.39,25.94,464.5,0.00361,0,7,13,9
19.39,26.0,469.0,0.00361,0,7,14,9
19.39,25.89,469.0,0.0036,0,7,14,9
19.39,25.89,471.0,0.0036,0,7,15,9
19.39,25.89,472.0,0.0036,0,7,17,9
19.44,25.94,473.5,0.00362,0,7,18,9
19.39,25.89,473.5,0.0036,0,7,19,9
19.39,25.89,473.67,0.0036,0,7,20,9
19.39,25.89,473.0,0.0036,0,7,21,9
19.44,25.94,471.5,0.00362,0,7,21,9
19.39,26.0,463.0,0.00361,0,7,23,9
19.39,25.94,468.0,0.00361,0,7,24,9
19.44,26.0,470.5,0.00363,0,7,25,9
19.39,26.0,471.0,0.00361,0,7,25,9
19.5,26.15,471.0,0.00366,0,7,27,9
19.44,26.1,467.0,0.00364,0,7,27,9
19.5,26.15,468.0,0.00366,0,7,28,9
19.43,26.03,467.0,0.00363,0,7,30,9
19.5,26.1,467.0,0.00365,0,7,31,9
19.39,26.1,466.0,0.00363,0,7,32,9
19.43,26.13,468.33,0.00364,0,7,33,9
19.39,26.1,465.5,0.00363,0,7,34,9
19.39,26.1,468.0,0.00363,0,7,36,9
19.5,26.2,466.0,0.00367,0,7,37,9
19.43,26.2,471.0,0.00365,0,7,38,9
19.5,26.2,471.0,0.00367,0,7,38,9
19.39,26.2,471.0,0.00364,0,7,40,9
19.5,26.2,473.0,0.00367,0,7,40,9
19.5,26.24,467.5,0.00367,0,7,41,9
19.5,26.29,466.67,0.00368,0,7,43,9
19.5,26.29,467.5,0.00368,0,7,44,9
19.44,26.29,468.0,0.00367,0,7,45,9
19.46,26.36,465.33,0.00368,0,7,46,9
19.5,26.39,467.0,0.00369,0,7,46,9
19.5,26.39,467.0,0.00369,0,7,47,9
19.44,26.34,470.0,0.00368,0,7,49,9
19.44,26.39,471.5,0.00368,0,7,50,9
19.5,26.39,470.33,0.00369,0,7,51,9
19.44,26.44,468.5,0.00369,0,7,52,9
19.39,26.39,469.0,0.00367,0,7,53,9
19.39,26.39,470.0,0.00367,0,7,53,9
19.44,26.44,470.5,0.00369,0,7,54,9
19.5,26.5,472.0,0.00371,0,7,56,9
19.44,26.5,468.5,0.0037,0,7,57,9
19.44,26.5,470.5,0.0037,0,7,58,9
19.5,26.5,473.0,0.00371,0,7,59,9
19.5,26.5,467.0,0.00371,0,7,59,9
19.5,26.5,471.33,0.00371,0,8,0,9
19.5,26.5,471.0,0.00371,0,8,2,9
19.5,26.5,472.5,0.00371,0,8,3,9
19.5,26.5,472.0,0.00371,0,8,4,9
19.5,26.5,470.0,0.00371,0,8,5,9
19.5,26.5,472.0,0.00371,0,8,6,9
19.5,26.55,462.5,0.00372,0,8,6,9
19.5,26.6,463.0,0.00372,0,8,8,9
19.5,26.6,469.5,0.00372,0,8,9,9
19.5,26.62,470.67,0.00373,0,8,10,9
19.5,26.6,471.0,0.00372,0,8,10,9
19.5,26.6,470.0,0.00372,0,8,12,9
19.5,26.6,471.5,0.00372,0,8,12,9
19.5,26.65,470.5,0.00373,0,8,13,9
19.5,26.6,469.0,0.00372,0,8,15,9
19.5,26.6,472.0,0.00372,0,8,16,9
19.5,26.7,473.0,0.00374,0,8,17,9
19.5,26.7,474.0,0.00374,0,8,18,9
19.5,26.7,473.0,0.00374,0,8,19,9
19.5,26.7,477.5,0.00374,0,8,19,9
19.5,26.7,477.5,0.00374,0,8,21,9
19.5,26.7,474.0,0.00374,0,8,22,9
19.5,26.79,473.67,0.00375,0,8,23,9
19.5,26.79,467.5,0.00375,0,8,23,9
19.5,26.79,473.0,0.00375,0,8,25,9
19.5,26.79,480.33,0.00375,0,8,25,9
19.5,26.79,474.33,0.00375,0,8,26,9
19.5,26.79,469.0,0.00375,0,8,28,9
19.5,26.79,469.5,0.00375,0,8,29,9
19.5,26.79,470.0,0.00375,0,8,30,9
19.5,26.79,471.5,0.00375,0,8,31,9
19.5,26.79,470.0,0.00375,0,8,31,9
19.6,26.79,476.0,0.00377,0,8,32,9
19.5,26.79,470.0,0.00375,0,8,34,9
19.6,26.89,470.0,0.00379,0,8,35,9
19.5,26.89,471.0,0.00377,0,8,36,9
19.5,26.89,471.0,0.00377,0,8,37,9
19.53,26.89,470.67,0.00377,0,8,38,9
19.5,26.89,475.33,0.00377,0,8,38,9
19.5,27.0,471.0,0.00378,0,8,39,9
19.5,27.0,469.0,0.00378,0,8,41,9
19.5,27.0,474.5,0.00378,0,8,42,9
19.53,27.0,474.0,0.00379,0,8,43,9
19.5,27.0,471.0,0.00378,0,8,44,9
19.52,27.02,473.75,0.00379,1,8,44,9
19.5,27.1,481.5,0.00379,1,8,45,9
19.52,27.12,479.0,0.0038,1,8,47,9
19.52,27.29,484.75,0.00383,0,8,48,9
19.52,27.36,486.75,0.00384,0,8,49,9
19.57,27.57,492.33,0.00388,0,8,50,9
19.58,27.68,496.5,0.00389,1,8,51,9
19.58,27.6,501.5,0.00388,1,8,51,9
19.63,27.63,506.67,0.0039,1,8,53,9
19.67,27.73,510.67,0.00392,1,8,54,9
19.63,27.73,512.0,0.00392,1,8,55,9
19.62,27.74,517.0,0.00392,1,8,55,9
19.63,27.79,515.0,0.00392,1,8,57,9
19.7,27.92,528.75,0.00396,1,8,57,9
19.7,27.96,534.33,0.00397,1,8,58,9
19.74,28.05,541.0,0.00399,1,9,0,9
19.77,28.18,546.0,0.00401,1,9,1,9
19.79,28.1,553.0,0.00401,1,9,2,9
19.79,28.27,559.75,0.00403,1,9,3,9
19.79,28.32,572.33,0.00404,1,9,4,9
19.84,28.7,578.75,0.00411,1,9,4,9
19.89,28.62,595.0,0.00411,1,9,6,9
19.89,28.65,599.0,0.00411,1,9,7,9
19.92,28.82,606.5,0.00414,1,9,8,9
19.96,28.96,622.0,0.00418,1,9,8,9
19.94,29.05,636.0,0.00418,1,9,10,9
20.0,29.2,655.5,0.00422,1,9,10,9
20.0,29.39,661.33,0.00425,1,9,11,9
20.0,29.44,680.8,0.00426,1,9,13,9
20.05,29.58,689.75,0.00429,1,9,14,9
20.1,29.74,695.5,0.00433,1,9,15,9
20.1,29.79,701.0,0.00433,1,9,16,9
20.1,29.82,710.12,0.00434,1,9,16,9
20.1,29.86,719.25,0.00434,1,9,17,9
20.2,29.94,736.0,0.00438,1,9,19,9
20.12,29.97,743.75,0.00437,1,9,20,9
20.15,30.15,759.0,0.0044,1,9,21,9
20.18,30.15,765.75,0.00441,1,9,22,9
20.2,30.2,769.5,0.00442,1,9,23,9
20.22,30.23,774.92,0.00443,1,9,23,9
20.23,30.26,780.33,0.00444,1,9,24,9
20.29,30.42,802.75,0.00448,1,9,26,9
20.29,30.44,814.75,0.00448,1,9,27,9
20.29,30.34,816.0,0.00447,1,9,28,9
20.29,30.47,822.75,0.00449,1,9,29,9
20.29,30.53,843.67,0.0045,1,9,29,9
20.29,30.5,850.5,0.00449,1,9,30,9
20.39,30.7,850.0,0.00455,1,9,32,9
20.38,30.71,856.7,0.00455,1,9,33,9
20.37,30.71,863.4,0.00455,1,9,34,9
20.39,30.84,886.0,0.00457,1,9,35,9
20.39,30.7,889.0,0.00455,1,9,36,9
20.39,30.8,898.0,0.00456,1,9,36,9
20.39,30.77,902.5,0.00456,1,9,38,9
20.39,30.89,909.25,0.00458,1,9,39,9
20.44,30.8,922.0,0.00458,1,9,40,9
20.47,30.92,921.5,0.0046,1,9,40,9
20.5,31.12,929.25,0.00464,1,9,42,9
20.5,31.1,953.0,0.00464,1,9,42,9
20.5,31.1,954.0,0.00464,1,9,43,9
20.5,30.97,950.75,0.00462,1,9,45,9
20.5,31.15,959.75,0.00465,1,9,46,9
20.5,31.24,967.75,0.00466,1,9,47,9
20.5,31.26,974.33,0.00466,1,9,48,9
20.5,31.1,977.0,0.00464,1,9,49,9
20.5,31.16,970.33,0.00465,1,9,49,9
20.5,31.22,968.0,0.00466,1,9,51,9
20.55,31.24,975.5,0.00468,1,9,52,9
20.55,31.24,981.5,0.00468,1,9,53,9
20.6,31.24,1007.0,0.00469,1,9,53,9
20.6,31.32,1013.0,0.0047,1,9,55,9
20.6,31.27,1016.0,0.00469,1,9,55,9
20.63,31.26,1018.0,0.0047,1,9,56,9
20.6,31.3,1019.5,0.0047,1,9,58,9
20.68,31.47,1041.5,0.00475,1,9,59,9
20.6,31.44,1050.5,0.00472,1,10,0,9
20.7,31.52,1056.75,0.00476,1,10,1,9
20.65,31.52,1066.5,0.00475,1,10,1,9
20.7,31.46,1074.0,0.00475,1,10,2,9
20.7,31.6,1071.75,0.00477,1,10,4,9
20.7,31.58,1075.25,0.00477,1,10,5,9
20.7,31.74,1080.75,0.0048,1,10,6,9
20.7,31.72,1102.5,0.00479,1,10,7,9
20.7,31.79,1106.75,0.0048,1,10,8,9
20.7,31.8,1105.5,0.0048,1,10,8,9
20.72,31.86,1111.0,0.00482,1,10,9,9
20.7,31.79,1111.0,0.0048,1,10,11,9
20.7,31.84,1119.25,0.00481,1,10,12,9
20.7,31.79,1127.67,0.0048,1,10,13,9
20.74,31.9,1136.0,0.00483,1,10,14,9
20.79,31.9,1142.5,0.00485,1,10,14,9
20.79,31.82,1143.75,0.00483,1,10,15,9
20.79,31.89,1145.33,0.00485,1,10,17,9
20.79,31.84,1144.0,0.00484,1,10,18,9
20.79,31.94,1147.0,0.00485,1,10,19,9
20.79,31.89,1157.5,0.00484,1,10,20,9
20.79,31.99,1150.67,0.00486,1,10,21,9
20.79,31.99,1159.33,0.00486,1,10,21,9
20.79,31.96,1167.0,0.00486,1,10,23,9
20.79,32.07,1177.67,0.00487,1,10,24,9
20.79,32.0,1178.0,0.00486,1,10,25,9
20.82,31.99,1175.25,0.00487,1,10,25,9
20.82,32.06,1184.33,0.00488,1,10,27,9
20.86,32.17,1198.25,0.00491,1,10,27,9
20.84,32.24,1204.0,0.00491,1,10,28,9
20.89,32.2,1199.0,0.00492,1,10,30,9
20.89,32.26,1204.33,0.00493,1,10,31,9
20.89,32.37,1224.75,0.00495,1,10,32,9
20.89,32.17,1218.75,0.00492,1,10,33,9
20.89,32.33,1212.0,0.00494,1,10,34,9
20.89,32.25,1222.5,0.00493,1,10,34,9
20.89,32.29,1218.5,0.00494,1,10,36,9
20.89,32.27,1228.0,0.00493,1,10,37,9
20.89,32.48,1237.75,0.00496,1,10,38,9
20.89,32.47,1240.75,0.00496,1,10,38,9
20.94,32.5,1253.0,0.00499,1,10,40,9
21.0,32.4,1262.0,0.00499,1,10,40,9
21.0,32.4,1261.0,0.00499,1,10,41,9
21.0,32.42,1263.8,0.00499,1,10,43,9
20.93,32.53,1276.67,0.00498,1,10,44,9
21.0,32.57,1294.0,0.00501,1,10,45,9
21.0,32.52,1294.5,0.00501,1,10,46,9
21.0,32.53,1287.67,0.00501,1,10,46,9
21.0,32.47,1289.25,0.005,1,10,47,9
21.0,32.54,1300.75,0.00501,1,10,49,9
21.0,32.59,1312.0,0.00502,1,10,50,9
21.0,32.56,1315.0,0.00501,1,10,51,9
21.02,32.7,1315.0,0.00504,1,10,52,9
21.0,32.65,1323.0,0.00503,1,10,53,9
21.07,32.86,1325.67,0.00508,1,10,53,9
21.08,32.87,1330.0,0.00508,1,10,54,9
21.1,32.84,1338.0,0.00509,1,10,56,9
21.05,32.78,1334.0,0.00506,1,10,57,9
21.1,32.97,1339.67,0.00511,1,10,58,9
21.1,33.02,1349.25,0.00512,1,10,59,9
21.1,33.09,1354.0,0.00513,1,10,59,9
21.1,33.04,1361.75,0.00512,1,11,0,9
21.1,33.07,1369.75,0.00512,1,11,2,9
21.1,32.92,1370.0,0.0051,1,11,3,9
21.13,33.1,1371.0,0.00514,1,11,4,9
21.1,33.13,1379.33,0.00513,1,11,5,9
21.1,33.07,1384.5,0.00512,1,11,6,9
21.1,33.02,1382.0,0.00512,1,11,6,9
21.1,32.77,1371.2,0.00508,1,11,8,9
21.12,33.07,1352.0,0.00513,1,11,9,9
21.1,32.98,1349.75,0.00511,1,11,10,9
21.12,33.04,1357.0,0.00513,1,11,10,9
21.12,33.12,1364.75,0.00514,1,11,12,9
21.13,33.03,1369.67,0.00513,1,11,12,9
21.17,33.0,1377.33,0.00513,1,11,13,9
21.15,33.04,1384.5,0.00513,1,11,15,9
21.13,33.09,1379.33,0.00514,1,11,16,9
21.18,33.09,1387.25,0.00515,1,11,17,9
21.2,33.13,1390.33,0.00516,1,11,18,9
21.2,33.17,1390.25,0.00517,1,11,19,9
21.2,33.15,1398.25,0.00517,1,11,19,9
21.2,33.16,1402.67,0.00517,1,11,21,9
21.22,33.15,1404.75,0.00517,1,11,22,9
21.24,33.17,1408.5,0.00519,1,11,23,9
21.29,33.2,1414.0,0.0052,1,11,23,9
21.29,33.2,1415.0,0.0052,1,11,25,9
21.29,33.2,1417.25,0.0052,1,11,25,9
21.29,33.13,1416.0,0.00519,1,11,26,9
21.29,33.17,1417.75,0.0052,1,11,28,9
21.29,33.17,1414.5,0.0052,1,11,29,9
21.29,33.15,1419.25,0.0052,1,11,30,9
21.29,33.16,1413.33,0.0052,1,11,31,9
21.29,33.15,1421.75,0.0052,1,11,31,9
